MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
20,RL,65.0,8450,Pave,no_alley,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,1Fam,1Story,5,6,1968,1968,Gable,Plywood,Plywood,TA,TA,CBlock,TA,TA,BLQ,882.0,TA,Y,SBrkr,909,1,0,3,1,TA,5,0,Attchd,1.0,294.0,0,155,0,0,0,MnPrv,none,0,11,2006,COD,116000
20,RL,88.0,11577,Pave,no_alley,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,9,5,2005,2006,Hip,VinylSd,VinylSd,Ex,TA,PConc,Gd,TA,GLQ,1838.0,Ex,Y,SBrkr,1838,2,0,3,1,Ex,9,1,Attchd,3.0,682.0,161,225,0,0,0,no_fence,none,0,9,2006,New,359900
60,RL,50.0,8340,Pave,no_alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,6,1977,1977,Gable,HdBoard,Plywood,TA,TA,CBlock,Gd,TA,GLQ,675.0,TA,Y,SBrkr,1388,1,1,3,1,TA,6,0,Attchd,1.0,317.0,406,36,0,0,0,no_fence,none,0,12,2006,WD ,157500
20,RL,0.0,10708,Pave,no_alley,IR1,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,1Story,5,5,1955,1993,Hip,Wd Sdng,Wd Sdng,Gd,TA,CBlock,TA,TA,LwQ,1617.0,Ex,Y,FuseA,1867,1,0,2,1,TA,7,3,Attchd,1.0,303.0,476,0,0,0,142,GdWo,none,0,11,2009,COD,190000
30,RM,60.0,6911,Pave,no_alley,Reg,Lvl,FR2,Gtl,BrkSide,Feedr,1Fam,1Story,5,5,1924,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,LwQ,1145.0,TA,Y,SBrkr,1301,1,0,2,1,Fa,5,0,Detchd,2.0,440.0,0,0,0,0,0,no_fence,none,0,10,2009,WD ,100000
20,RL,80.0,8800,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1964,1964,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,BLQ,1251.0,TA,Y,SBrkr,1251,1,0,3,1,TA,6,2,Attchd,1.0,461.0,0,116,0,0,0,MnPrv,Shed,700,3,2006,WD ,160000
20,RL,65.0,10739,Pave,no_alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2002,2001,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1431.0,Ex,Y,SBrkr,1444,2,0,3,1,Gd,6,0,Attchd,2.0,577.0,144,40,0,0,0,no_fence,none,0,4,2009,WD ,203000
60,RL,0.0,9572,Pave,no_alley,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1990,1990,Gable,Wd Sdng,Wd Sdng,Gd,TA,PConc,Ex,TA,GLQ,1453.0,Ex,Y,SBrkr,2810,2,1,4,1,Gd,9,1,Attchd,2.0,750.0,500,0,0,0,0,no_fence,none,0,6,2007,WD ,302000
120,RL,50.0,8012,Pave,no_alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,Plywood,Plywood,TA,TA,CBlock,Gd,TA,BLQ,923.0,TA,Y,SBrkr,923,2,0,2,1,TA,5,1,Attchd,1.0,264.0,80,0,0,0,0,no_fence,none,0,5,2010,WD ,143000
60,RL,66.0,16226,Pave,no_alley,IR3,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,1998,1999,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1028.0,Ex,Y,SBrkr,2452,2,1,4,1,Gd,9,1,BuiltIn,2.0,683.0,208,50,0,0,0,no_fence,none,0,5,2007,WD ,267000
90,RL,0.0,10899,Pave,no_alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Duplex,1Story,4,5,1964,1964,Gable,HdBoard,HdBoard,TA,TA,Slab,no_bsmt,no_bsmt,no_bsmt,0.0,TA,N,SBrkr,1224,2,0,2,2,TA,8,0,CarPort,3.0,530.0,0,0,0,0,0,no_fence,none,0,4,2007,WD ,103000
120,RM,32.0,4500,Pave,no_alley,Reg,Lvl,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,VinylSd,VinylSd,TA,Gd,PConc,Ex,Gd,GLQ,1237.0,Ex,Y,SBrkr,1337,2,0,2,1,TA,5,0,Attchd,2.0,405.0,0,199,0,0,0,no_fence,none,0,3,2006,WD ,153500
85,RL,0.0,16647,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,1Fam,SFoyer,5,5,1975,1981,Gable,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,ALQ,1390.0,TA,Y,SBrkr,1701,2,0,3,1,TA,6,2,Basment,2.0,611.0,0,0,0,0,0,no_fence,none,0,1,2007,WD ,171000
50,RL,62.0,8707,Pave,no_alley,Reg,Lvl,FR2,Gtl,Edwards,Feedr,1Fam,1.5Fin,4,5,1924,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,Unf,1093.0,TA,N,FuseF,1669,1,1,4,1,TA,9,0,Attchd,1.0,288.0,0,0,56,0,0,no_fence,none,0,5,2006,WD ,107000
20,RL,66.0,8300,Pave,no_alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1968,1968,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Rec,952.0,Gd,Y,SBrkr,952,1,0,3,1,TA,5,0,Attchd,1.0,288.0,0,0,0,0,0,no_fence,none,0,8,2007,WD ,128500
20,RL,72.0,9770,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1957,1957,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Rec,922.0,TA,Y,FuseA,922,1,0,2,1,TA,5,0,Attchd,1.0,308.0,0,34,0,0,0,GdWo,none,0,4,2007,WD ,116000
20,RL,80.0,17400,Pave,no_alley,Reg,Low,Inside,Mod,Mitchel,Norm,1Fam,1Story,5,5,1977,1977,Gable,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,ALQ,1126.0,Fa,Y,SBrkr,1126,2,0,3,1,TA,5,1,Attchd,2.0,484.0,295,41,0,0,0,no_fence,none,0,5,2006,WD ,160000
120,RL,39.0,5070,Pave,no_alley,IR1,HLS,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,Unf,1280.0,Ex,Y,SBrkr,1280,2,0,2,1,Gd,5,0,Attchd,2.0,506.0,0,82,0,0,144,no_fence,none,0,8,2008,WD ,180000
20,RL,66.0,7920,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1970,2002,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,ALQ,914.0,Ex,Y,SBrkr,914,1,0,3,1,Ex,5,0,Attchd,1.0,368.0,120,0,0,0,0,no_fence,none,0,10,2007,WD ,133000
90,RM,78.0,7020,Pave,no_alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,SFoyer,7,5,1997,1997,Gable,MetalSd,MetalSd,TA,Gd,PConc,Gd,TA,GLQ,1288.0,Gd,Y,SBrkr,1368,2,0,2,2,TA,8,0,Attchd,4.0,784.0,0,48,0,0,0,no_fence,none,0,11,2006,WD ,215000
70,RL,0.0,7500,Pave,no_alley,IR1,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,2Story,6,7,1942,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,BLQ,771.0,Fa,Y,SBrkr,1494,1,0,3,1,Gd,7,2,Attchd,1.0,213.0,0,0,0,0,224,no_fence,none,0,11,2009,WD ,177500
20,RL,76.0,10612,Pave,no_alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1524.0,Gd,Y,SBrkr,1534,2,0,3,1,Gd,7,1,Attchd,2.0,484.0,168,46,0,0,0,no_fence,none,0,1,2007,WD ,215000
50,RM,51.0,6120,Pave,no_alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,6,1938,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,Fa,LwQ,952.0,TA,Y,FuseA,1582,2,0,3,1,TA,6,1,Detchd,1.0,250.0,189,0,34,150,0,no_fence,none,0,2,2009,WD ,150000
60,RL,90.0,12376,Pave,no_alley,Reg,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,2Story,7,5,1990,1990,Hip,Plywood,Plywood,TA,TA,PConc,Gd,TA,GLQ,1673.0,Gd,Y,SBrkr,3222,3,0,5,1,Gd,11,2,Attchd,3.0,594.0,367,0,0,0,0,no_fence,none,0,5,2010,WD ,320000
20,RL,100.0,10004,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1964,1964,Gable,HdBoard,Plywood,TA,TA,CBlock,TA,TA,Rec,1516.0,TA,Y,SBrkr,1516,1,1,3,1,TA,6,0,Attchd,2.0,472.0,0,0,0,0,152,no_fence,none,0,2,2009,WD ,167000
30,RL,55.0,8250,Pave,no_alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,7,1935,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,Slab,no_bsmt,no_bsmt,no_bsmt,0.0,TA,N,SBrkr,1032,1,0,2,1,TA,6,1,Detchd,1.0,260.0,0,0,121,0,0,no_fence,none,0,6,2006,WD ,125000
20,RM,103.0,12205,Pave,no_alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,3,1,1949,1992,Gable,MetalSd,MetalSd,TA,TA,BrkTil,Fa,Fa,Unf,448.0,Gd,Y,SBrkr,1588,2,0,5,1,TA,6,0,no_garage,0.0,0.0,0,0,0,0,0,MnPrv,none,0,12,2008,WD ,65000
20,RL,103.0,11175,Pave,no_alley,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,1316.0,Ex,Y,SBrkr,1316,2,0,3,1,Gd,6,1,Attchd,2.0,440.0,0,20,0,0,0,no_fence,none,0,10,2007,New,200141
20,RL,85.0,9965,Pave,no_alley,Reg,Lvl,FR2,Gtl,Somerst,Feedr,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,1528.0,Ex,Y,SBrkr,1528,3,2,3,1,Gd,6,1,Attchd,2.0,480.0,0,228,0,0,0,no_fence,none,0,9,2007,New,235876
70,RM,50.0,8660,Pave,no_alley,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,1Fam,2Story,5,6,1900,1993,Gambrel,AsbShng,AsbShng,TA,TA,BrkTil,TA,TA,Unf,760.0,Ex,N,SBrkr,2168,2,0,5,1,Gd,11,0,Detchd,2.0,576.0,467,160,78,0,0,no_fence,none,0,12,2009,WD ,123000
50,RL,82.0,12375,Pave,no_alley,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1.5Fin,5,5,1951,1951,Gable,HdBoard,HdBoard,TA,Fa,CBlock,TA,TA,BLQ,806.0,TA,Y,SBrkr,1422,1,0,3,1,TA,7,1,Detchd,1.0,288.0,0,0,0,0,0,GdWo,none,0,6,2006,WD ,137500
20,RL,60.0,8070,Pave,no_alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,4,5,1994,1995,Gable,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,GLQ,990.0,Ex,Y,SBrkr,990,1,0,3,1,TA,5,0,no_garage,0.0,0.0,0,0,0,0,0,no_fence,none,0,8,2007,WD ,123600
20,RL,84.0,8658,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1965,1965,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Rec,1088.0,Ex,Y,SBrkr,1324,2,0,3,1,TA,6,1,Attchd,2.0,440.0,0,138,0,0,0,GdWo,none,0,12,2006,WD ,160000
60,RL,0.0,8063,Pave,no_alley,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Unf,924.0,Ex,Y,SBrkr,1690,2,1,3,1,TA,7,1,Attchd,2.0,463.0,100,48,0,0,0,no_fence,none,0,11,2007,WD ,181000
20,RM,49.0,8235,Pave,no_alley,IR1,HLS,Inside,Gtl,OldTown,Feedr,1Fam,1Story,5,7,1955,1995,Gable,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,LwQ,825.0,TA,Y,SBrkr,825,1,0,2,1,TA,4,0,Detchd,2.0,720.0,140,50,0,0,0,MnPrv,none,0,6,2008,WD ,125000
60,RL,78.0,11700,Pave,no_alley,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,1Fam,2Story,6,6,1968,1968,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Rec,727.0,Ex,Y,SBrkr,1556,1,1,4,1,TA,8,0,Attchd,2.0,441.0,0,0,0,0,0,no_fence,none,0,5,2009,WD ,154000
60,RL,74.0,12961,Pave,no_alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,2Story,6,5,1993,1994,Gable,VinylSd,VinylSd,Gd,Gd,PConc,Gd,TA,GLQ,1152.0,Ex,Y,SBrkr,1797,2,1,3,1,Gd,7,1,Attchd,2.0,616.0,162,312,0,0,0,no_fence,none,0,3,2010,WD ,231000
20,RL,65.0,8450,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1968,1968,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,BLQ,1056.0,Ex,Y,SBrkr,1056,1,0,3,1,TA,6,1,Attchd,1.0,304.0,0,85,184,0,0,no_fence,none,0,7,2010,WD ,142000
120,RM,41.0,5748,Pave,no_alley,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,8,5,2005,2006,Hip,CemntBd,CmentBd,Gd,TA,PConc,Ex,TA,GLQ,1573.0,Ex,Y,SBrkr,1778,2,0,2,1,Ex,5,1,Attchd,2.0,495.0,123,53,0,0,153,no_fence,none,0,2,2006,New,375000
20,RL,70.0,10500,Pave,no_alley,Reg,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,4,5,1971,1971,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,ALQ,864.0,TA,Y,SBrkr,864,1,0,3,1,TA,5,1,no_garage,0.0,0.0,0,0,0,0,0,no_fence,none,0,4,2010,ConLI,115000
20,FV,62.0,7500,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1221.0,Ex,Y,SBrkr,1221,2,0,2,1,Gd,6,0,Attchd,2.0,400.0,0,113,0,0,0,no_fence,none,0,10,2009,WD ,185000
40,RL,62.0,10042,Pave,no_alley,Reg,Bnk,Corner,Gtl,Edwards,Norm,1Fam,1.5Fin,6,8,1920,1995,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,LwQ,660.0,TA,Y,SBrkr,865,1,0,2,1,TA,4,1,Detchd,1.0,216.0,0,0,84,0,0,no_fence,none,0,8,2007,WD ,108500
160,FV,24.0,2544,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,Unf,600.0,Ex,Y,SBrkr,1223,2,1,2,1,Gd,4,0,Detchd,2.0,480.0,0,166,0,0,0,no_fence,none,0,7,2006,WD ,147400
160,FV,35.0,3768,Pave,no_alley,Reg,Lvl,FR2,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,GLQ,691.0,Ex,Y,SBrkr,1452,2,1,3,1,Gd,6,0,Detchd,2.0,506.0,0,34,0,0,0,no_fence,none,0,9,2009,WD ,156000
50,RM,0.0,10320,Pave,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,HdBoard,HdBoard,TA,Fa,BrkTil,TA,Fa,Unf,880.0,Gd,Y,SBrkr,1308,2,0,2,1,TA,6,0,Detchd,2.0,400.0,0,0,117,0,0,no_fence,none,0,4,2008,WD ,120000
80,RL,61.0,9734,Pave,no_alley,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,SLvl,7,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,384.0,Ex,Y,SBrkr,1374,2,1,3,1,Gd,7,0,BuiltIn,2.0,400.0,0,0,0,0,0,no_fence,none,0,5,2009,WD ,167000
120,RL,43.0,3182,Pave,no_alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,GLQ,1346.0,Ex,Y,SBrkr,1504,2,0,2,1,Gd,7,1,Attchd,2.0,437.0,156,20,0,0,0,no_fence,none,0,5,2008,WD ,191000
80,RL,56.0,8872,Pave,no_alley,IR1,HLS,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,6,5,1997,1997,Gable,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Unf,384.0,Gd,Y,SBrkr,1384,2,1,3,1,TA,7,1,BuiltIn,2.0,390.0,0,0,0,0,0,no_fence,none,0,3,2007,WD ,161500
20,RL,70.0,12198,Pave,no_alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1955,1975,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,Rec,1204.0,TA,Y,SBrkr,1411,1,0,3,1,TA,7,1,Attchd,1.0,310.0,278,82,0,0,0,no_fence,none,0,6,2007,COD,130000
20,RL,80.0,8480,Pave,no_alley,Reg,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,5,6,1963,1963,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,GLQ,970.0,TA,Y,SBrkr,970,1,0,2,1,TA,5,0,Detchd,2.0,624.0,0,24,0,0,192,no_fence,none,0,7,2007,WD ,132500
80,RL,0.0,10200,Pave,no_alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SLvl,5,8,1970,1970,Hip,HdBoard,HdBoard,TA,Gd,PConc,Gd,TA,ALQ,864.0,Ex,Y,SBrkr,904,1,0,3,1,Gd,5,0,2Types,3.0,912.0,143,0,0,0,0,MnPrv,none,0,6,2008,WD ,144000
90,RL,0.0,9555,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,Duplex,2Story,5,6,1979,1979,Gable,Plywood,Plywood,TA,TA,Slab,no_bsmt,no_bsmt,no_bsmt,0.0,TA,Y,SBrkr,2233,2,1,5,2,TA,11,0,Attchd,2.0,579.0,0,0,0,0,0,no_fence,none,0,2,2007,WD ,141000
20,RL,60.0,7200,Pave,no_alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,4,8,1972,2006,Gable,Plywood,Plywood,TA,Gd,CBlock,TA,TA,Rec,385.0,Gd,Y,SBrkr,875,1,0,3,1,Gd,5,0,Detchd,2.0,728.0,352,0,0,0,0,no_fence,none,0,10,2007,WD ,117000
190,RM,60.0,6780,Pave,no_alley,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,Wd Sdng,Wd Sdng,TA,Fa,CBlock,TA,TA,GLQ,520.0,Gd,N,SBrkr,754,1,0,2,1,TA,5,0,no_garage,0.0,0.0,53,0,0,0,0,no_fence,none,0,6,2006,WD ,84500
20,RL,0.0,53227,Pave,no_alley,IR1,Low,CulDSac,Mod,ClearCr,Norm,1Fam,1Story,4,6,1954,1994,Flat,Plywood,Plywood,TA,TA,CBlock,Gd,TA,BLQ,1364.0,Ex,Y,SBrkr,1663,1,0,2,1,Gd,6,2,Attchd,2.0,529.0,224,137,0,0,0,no_fence,none,0,3,2008,WD ,256000
20,RL,70.0,9100,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1965,1965,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,BLQ,925.0,Ex,Y,SBrkr,925,1,0,2,1,TA,5,0,Detchd,1.0,429.0,0,0,0,0,0,GdWo,none,0,7,2009,WD ,117500
50,RL,130.0,9600,Pave,no_alley,IR1,HLS,Inside,Gtl,Crawfor,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,MetalSd,MetalSd,Gd,Gd,BrkTil,TA,Fa,Rec,728.0,Ex,Y,SBrkr,1308,1,1,2,1,TA,7,2,Detchd,1.0,256.0,0,70,0,0,0,no_fence,none,0,6,2009,WD ,160000
20,RL,81.0,14175,Pave,no_alley,Reg,Bnk,Inside,Mod,Sawyer,PosA,1Fam,1Story,5,5,1956,1998,Hip,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,Rec,1240.0,Gd,Y,SBrkr,1375,1,0,3,1,TA,6,1,Attchd,1.0,323.0,0,0,0,0,0,no_fence,none,0,12,2007,WD ,187000
60,RL,110.0,14277,Pave,no_alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2003,2003,Gable,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,GLQ,1317.0,Ex,Y,SBrkr,2385,2,1,3,1,Gd,7,1,Attchd,3.0,818.0,192,228,0,0,0,no_fence,none,0,1,2007,WD ,350000
90,RL,60.0,9000,Pave,no_alley,Reg,Lvl,FR2,Gtl,NAmes,Norm,Duplex,2Story,5,5,1974,1974,Gable,VinylSd,VinylSd,TA,TA,CBlock,Gd,TA,Unf,896.0,TA,Y,SBrkr,1792,2,2,4,2,TA,8,0,Detchd,2.0,480.0,0,45,0,0,0,no_fence,none,0,6,2008,WD ,133000
20,RL,105.0,13693,Pave,no_alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,Hip,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,GLQ,2418.0,Ex,Y,SBrkr,2464,2,1,4,1,Ex,9,1,Attchd,3.0,650.0,358,78,0,0,0,no_fence,none,0,8,2008,WD ,417500
120,RL,51.0,3635,Pave,no_alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,ALQ,1386.0,Ex,Y,SBrkr,1569,2,0,1,1,Gd,7,1,Attchd,3.0,660.0,143,20,0,0,0,no_fence,none,0,5,2009,WD ,175900
20,RL,84.0,10933,Pave,no_alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,9,5,2009,2009,Hip,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,GLQ,1555.0,Ex,Y,SBrkr,1680,1,1,1,1,Ex,8,1,Attchd,3.0,1138.0,185,24,0,0,0,no_fence,none,0,7,2009,New,323262
20,RL,65.0,8450,Pave,no_alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1337.0,Ex,Y,SBrkr,1337,2,0,3,1,Gd,6,0,Attchd,2.0,531.0,0,39,0,0,0,no_fence,none,0,10,2007,WD ,185000
30,RL,60.0,8550,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,8,1934,1950,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,BLQ,816.0,Ex,Y,SBrkr,816,1,0,2,1,TA,4,1,Attchd,1.0,240.0,228,0,40,0,0,MnPrv,none,0,7,2006,WD ,129800
20,RL,95.0,12182,Pave,no_alley,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,BLQ,1541.0,Ex,Y,SBrkr,1541,2,0,3,1,Gd,7,1,Attchd,2.0,532.0,0,70,0,0,0,no_fence,none,0,5,2010,New,220000
50,RM,51.0,6120,Pave,no_alley,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,AsbShng,AsbShng,TA,TA,BrkTil,TA,TA,Unf,884.0,Ex,Y,SBrkr,1573,1,0,3,1,Gd,6,0,Detchd,1.0,240.0,0,0,54,0,120,no_fence,none,0,7,2009,WD ,133000
50,RL,60.0,10800,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,4,7,1949,1996,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Unf,832.0,TA,Y,FuseF,1461,2,0,4,1,TA,6,0,Detchd,1.0,384.0,0,204,0,0,0,no_fence,none,0,8,2009,WD ,133500
90,RL,0.0,12760,Pave,no_alley,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,1Story,6,5,1976,1976,Gable,Plywood,Plywood,TA,TA,CBlock,TA,TA,Unf,1958.0,TA,Y,SBrkr,2048,3,0,5,2,TA,9,0,2Types,2.0,776.0,0,0,0,0,0,no_fence,none,0,3,2010,ConLD,170000
60,RL,0.0,7655,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,Unf,903.0,Gd,Y,SBrkr,1642,2,1,3,1,TA,7,1,Attchd,2.0,392.0,290,84,0,0,0,no_fence,none,0,7,2007,WD ,168000
70,RM,60.0,10560,Pave,no_alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,6,7,1922,1994,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,Fa,TA,Rec,738.0,Ex,Y,SBrkr,1470,1,1,2,1,TA,6,0,Detchd,2.0,624.0,0,0,0,0,0,no_fence,none,0,6,2010,WD ,140750
60,RL,60.0,7500,Pave,no_alley,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1999,2003,Gable,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Unf,938.0,Ex,Y,SBrkr,2299,3,1,5,1,TA,7,1,Attchd,2.0,482.0,188,30,0,0,0,no_fence,none,0,8,2007,WD ,204000
